Iteration	Posterior	Likelihood	Prior	alpha_morpho	extinction_rate	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]
7560	-322.5882	-192.2394	-130.3488	170293.4	0.04225461	3022.157	0.0005066388	0.996921	0.999212	1.00079	1.00308	0.03982008	2976.006	2212.177	2297.899	2469.797	2513.144	2292.012	2396.076	2368.198	2336.859	2392.614
7570	-322.5073	-192.1056	-130.4017	713763.4	0.03847902	3013.324	0.0005066388	0.998496	0.999615	1.00038	1.0015	0.04487525	2973.072	2220.883	2287.642	2449.778	2508.197	2285.48	2398.985	2317.105	2281.138	2416.899
7580	-321.1007	-192.2394	-128.8612	955187.7	0.03698743	3040.01	0.0004840346	0.9987	0.999668	1.00033	1.0013	0.03964808	2974.566	2261.17	2264.406	2466.666	2501.552	2164.914	2390.154	2356.282	2290.45	2398.042
7590	-325.7878	-192.2394	-133.5483	962310.3	0.03773404	3039.01	0.0002700212	0.998705	0.999669	1.00033	1.0013	0.04013143	2953.754	2215.923	2254.744	2442.173	2510.528	2162.94	2405.317	2330.347	2262.375	2388.849
7600	-327.9319	-192.2394	-135.6925	378459.3	0.03440505	3002.09	0.0006060326	0.997935	0.999471	1.00053	1.00207	0.03963689	2977.53	2227.251	2343.895	2444.407	2536.736	2129.834	2396.775	2306.106	2329.04	2423.628
7610	-327.466	-192.2394	-135.2265	148637.2	0.0358123	3008.382	0.0002536046	0.996705	0.999156	1.00084	1.0033	0.03861749	2963.981	2214.025	2324.752	2453.561	2524.348	2197.504	2404.679	2264.738	2309.734	2387.148
7620	-320.3912	-192.2394	-128.1517	719401.3	0.03406555	2988.548	0.000391093	0.998502	0.999617	1.00038	1.0015	0.0362346	2963.312	2226.418	2314.586	2446.308	2507.148	2158.794	2391.04	2329.558	2307.841	2399.983
7630	-332.2919	-192.2395	-140.0524	719590.3	0.04044241	3048.691	0.0003526244	0.998502	0.999617	1.00038	1.0015	0.03871481	2952.697	2250.374	2277.194	2433.838	2546.943	2164.591	2407.801	2356.247	2323.047	2382.854
7640	-329.1911	-192.2394	-136.9516	183094.3	0.03448971	2997.906	0.0004375777	0.997031	0.99924	1.00076	1.00297	0.03838629	2969.192	2254.095	2316.321	2465.871	2526.411	2151.469	2394.906	2357.887	2327.984	2422.655
7650	-328.3198	-192.2394	-136.0804	602693.9	0.04419958	3090.242	0.000413752	0.998363	0.999581	1.00042	1.00164	0.03940575	2968.715	2255	2337.735	2438.015	2548.584	2151.846	2407.568	2253.12	2263.066	2392.071
7660	-339.5886	-192.2394	-147.3492	133447	0.03879553	3052.263	0.0005553784	0.996523	0.999109	1.00089	1.00348	0.04151531	2955.685	2259.983	2250.379	2463.857	2517.76	2162.111	2405.552	2267.812	2303.781	2408.069
7670	-333.0568	-192.2394	-140.8173	395863.1	0.0386595	3072.37	0.0003509498	0.99798	0.999483	1.00052	1.00202	0.04043471	2970.708	2270.749	2344.882	2433.061	2528.514	2140.705	2392.555	2335.691	2292.429	2384.685
7680	-340.7776	-192.2394	-148.5381	704966	0.04239919	3025.984	0.0001563698	0.998487	0.999613	1.00039	1.00151	0.04250063	2956.507	2245.286	2304.526	2458.061	2541.062	2160.444	2392.879	2364.61	2342.302	2407.771
7690	-330.5401	-192.2394	-138.3006	37159.28	0.04155774	3060.771	0.0005944591	0.993414	0.998308	1.00168	1.0066	0.03812501	2974.497	2242.235	2302.617	2439.499	2508.41	2313.272	2393.704	2361.783	2332.654	2386.239
7700	-334.5417	-192.2394	-142.3023	936699.4	0.03877353	3006.702	0.0002805675	0.998687	0.999664	1.00034	1.00131	0.03908151	2959.301	2214.993	2331.012	2443.728	2530.325	2162.326	2393.452	2329.971	2325.739	2398.201
7710	-331.0747	-192.2394	-138.8352	914593.2	0.04163328	3019.915	0.0002139359	0.998671	0.99966	1.00034	1.00133	0.04007369	2951.612	2248.547	2254.488	2451.066	2519.306	2145.11	2403.001	2342.223	2283.993	2400.329
7720	-327.6283	-192.2394	-135.3889	403939.1	0.04213747	3043.8	0.0004279012	0.998001	0.999488	1.00051	1.002	0.03746761	2956.417	2262.717	2271.599	2443.383	2510.657	2146.931	2407.311	2359.127	2320.956	2419.553
7730	-334.8006	-192.2394	-142.5612	94934.52	0.03631399	3097.089	0.0004723351	0.995878	0.998943	1.00105	1.00413	0.03661044	2957.752	2210.496	2339.006	2459.594	2535.323	2158.346	2396.21	2314.13	2303.132	2389.943
7740	-332.3712	-192.2408	-140.1304	188090.9	0.03987348	3058.377	0.0006834794	0.997071	0.99925	1.00075	1.00293	0.03934761	2976.009	2272.798	2325.085	2469.076	2506.086	2151.39	2398.154	2261.057	2254.896	2413.303
7750	-326.4979	-192.2491	-134.2487	696406.1	0.04133809	2991.631	0.0004578205	0.998477	0.999611	1.00039	1.00152	0.04057242	2976.91	2229.689	2295.426	2430.07	2505.869	2275.342	2393.399	2307.959	2306.133	2404.62
7760	-327.3864	-192.2394	-135.147	589395.3	0.04423882	3036.116	0.0009168278	0.998345	0.999577	1.00042	1.00166	0.04443885	2966.828	2219.667	2347.659	2426.573	2520.831	2200.097	2399.244	2363.907	2311.107	2418.008
7770	-324.1679	-192.2394	-131.9285	150060.3	0.03920079	3010.774	0.0006198349	0.996721	0.99916	1.00084	1.00328	0.04053617	2965.491	2237.804	2326.162	2460.625	2505.275	2275.841	2399.222	2349.468	2333.194	2379.204
7780	-324.9449	-192.2394	-132.7055	775855.5	0.04402647	3043.891	0.0003760848	0.998557	0.999631	1.00037	1.00144	0.04076314	2952.77	2220.811	2337.66	2454.826	2535.905	2278.056	2391.244	2368.345	2290.722	2393.328
7790	-328.9314	-192.2394	-136.692	990171	0.04233634	3018.82	0.0002856374	0.998723	0.999673	1.00033	1.00128	0.03987928	2952.202	2232.039	2330.969	2450.514	2514.189	2138.533	2406.491	2351.603	2275.667	2415.576
7800	-327.0148	-192.2394	-134.7754	595361.2	0.04138394	3034.659	0.0004715463	0.998353	0.999579	1.00042	1.00165	0.04387743	2958.069	2214.611	2343.525	2440.927	2507.365	2269.152	2407.235	2358.725	2334.797	2385.345
7810	-322.45	-192.2394	-130.2105	768362.4	0.04607317	3070.536	0.0004487866	0.99855	0.999629	1.00037	1.00145	0.04629037	2950.527	2233.415	2316.83	2427.911	2522.128	2248.81	2409.643	2336.155	2336.816	2411.489
7820	-331.0529	-192.2394	-138.8135	751809.3	0.04480521	3032.408	0.0006324472	0.998534	0.999625	1.00037	1.00147	0.04832886	2979.955	2231.307	2344.471	2432.285	2523.737	2131.688	2408.404	2264.502	2326.928	2407.014
7830	-322.1723	-192.2405	-129.9318	321212.6	0.0474429	3055.782	0.000635368	0.997758	0.999426	1.00057	1.00224	0.04943494	2954.645	2251.986	2347.046	2429.783	2521.341	2285.395	2400.476	2361.491	2278.237	2399.25
7840	-327.5797	-192.2394	-135.3404	688390.8	0.04559942	3088.904	0.0003534047	0.998468	0.999608	1.00039	1.00153	0.04720715	2950.072	2270.105	2334.617	2447.496	2501.193	2152.096	2406.162	2358.415	2286.194	2377.069
7850	-332.1001	-192.2394	-139.8606	885.4383	0.04322196	3096.798	0.0006886059	0.957612	0.988769	1.01059	1.04303	0.04414816	2951.423	2253.129	2335.655	2443.338	2524.195	2153.928	2402.713	2320.61	2317.359	2417.262
7860	-336.1554	-192.2394	-143.916	688251.7	0.04247664	3046.702	0.0005285052	0.998468	0.999608	1.00039	1.00153	0.04394477	2955.27	2261.521	2298.438	2455.044	2507.696	2134.808	2409.516	2286.435	2340.62	2399.151
7870	-326.3003	-192.2394	-134.0608	298001.2	0.04240846	3058.673	0.0003516957	0.997672	0.999404	1.00059	1.00233	0.04579741	2952.08	2225.509	2337.06	2431.966	2500.008	2131.27	2399.495	2362.79	2274.6	2382.521
7880	-334.4604	-192.2394	-142.2209	474190.9	0.04242642	3087.206	0.000237461	0.998155	0.999528	1.00047	1.00185	0.04449269	2974.123	2239.284	2256.782	2434.333	2522.462	2130.874	2392.336	2356.293	2318.792	2378.746
7890	-325.7145	-192.2394	-133.4751	499044.8	0.04293675	3036.948	0.0002895475	0.998201	0.99954	1.00046	1.0018	0.0460373	2961.914	2230.193	2331.213	2457.723	2530.112	2152.52	2399.667	2323.153	2266.577	2408.469
7900	-324.5055	-192.2391	-132.2663	821479.9	0.04718077	3017.115	0.0005327536	0.998598	0.999641	1.00036	1.0014	0.04480884	2969.343	2226.264	2285.743	2454.371	2519.926	2278.294	2403.315	2362.136	2349.075	2376.744
7910	-326.1451	-192.3796	-133.7655	610020.5	0.04882138	3035.832	0.0004115034	0.998373	0.999584	1.00042	1.00163	0.04947494	2964.423	2274.467	2318.743	2434.225	2517.581	2188.649	2408.356	2327.638	2325.163	2379.953
7920	-331.3914	-192.2394	-139.1519	833550.5	0.05062506	3078.968	0.0003273638	0.998608	0.999644	1.00036	1.00139	0.05318213	2971.62	2264.142	2284.55	2446.157	2516.517	2139.826	2397.385	2252.115	2333.024	2409.608
7930	-326.8917	-192.2394	-134.6522	195387.5	0.04892738	3042.075	0.000350141	0.997126	0.999264	1.00073	1.00288	0.04815666	2950.355	2264.666	2346.138	2445.385	2546.318	2135.776	2396.882	2309.078	2257.951	2398.135
7940	-323.4002	-192.2394	-131.1607	593033.1	0.04816107	3094.588	0.0003353183	0.99835	0.999578	1.00042	1.00165	0.04926626	2959.266	2238.543	2317.417	2464.635	2529.981	2278.923	2408.965	2352.054	2298.037	2389.042
7950	-330.1835	-192.2394	-137.944	140347	0.05387406	3014.024	0.0003128657	0.996609	0.999131	1.00086	1.0034	0.05069908	2976.882	2220.209	2277.287	2471.837	2511.679	2297.042	2400.475	2355.553	2284.407	2406.964
7960	-327.6989	-192.2394	-135.4595	747640.2	0.05281693	3085.247	0.0003445176	0.99853	0.999624	1.00038	1.00147	0.05214005	2973.869	2256.965	2260.789	2430.191	2512.469	2143.794	2399.514	2284.158	2318.584	2401.886
7970	-328.6347	-192.2394	-136.3953	969468.3	0.05135356	3000.251	0.0004154645	0.998709	0.99967	1.00033	1.00129	0.05673491	2971.742	2219.649	2326.06	2441.278	2520.376	2196.159	2394.11	2265.239	2254.496	2404.711
7980	-316.5144	-192.2393	-124.2751	551593.4	0.04880972	2993.822	0.0006544906	0.998289	0.999562	1.00044	1.00171	0.05021441	2974.083	2224.274	2335.297	2461.068	2505.812	2211.421	2395.231	2319.664	2330.617	2419.694
7990	-323.1447	-192.248	-130.8967	301024.5	0.05523393	3063.553	0.0003500029	0.997684	0.999407	1.00059	1.00232	0.05484957	2965.031	2262.6	2282.609	2431.726	2541.684	2189.343	2406.817	2292.561	2336.456	2421.942
8000	-328.5906	-192.2394	-136.3512	322744	0.05462874	3094.651	0.0003855896	0.997763	0.999428	1.00057	1.00224	0.05580963	2968.665	2264.372	2337.918	2436.291	2529.237	2166.381	2405.174	2330.37	2293.744	2419.733
8010	-335.5493	-192.2394	-143.3098	702024.7	0.04998762	3056.973	0.0006271494	0.998483	0.999612	1.00039	1.00152	0.04914271	2959.296	2262.297	2340.118	2474.341	2504.246	2155.914	2402.148	2299.37	2298.313	2393.989
8020	-322.4097	-192.2394	-130.1702	220325.7	0.0488637	3037.751	0.0005645312	0.997293	0.999307	1.00069	1.00271	0.05096056	2974.079	2251.508	2325.753	2440.211	2512.099	2182.353	2400.766	2296.003	2290.745	2414.472
8030	-330.4682	-192.2395	-138.2288	571015.4	0.05327109	3003.956	0.0005244616	0.998318	0.99957	1.00043	1.00168	0.05595939	2976.86	2219.734	2304.675	2428.884	2542.957	2289.817	2409.377	2299.68	2310.617	2424.604
8040	-325.6365	-192.2395	-133.397	453032	0.05356837	3015.26	0.0003258493	0.998112	0.999517	1.00048	1.00189	0.04968383	2957.771	2226.998	2334.927	2443.943	2531.299	2310.347	2402.081	2351.807	2302.684	2413.081
8050	-335.3144	-192.2394	-143.0749	789671.1	0.05241179	3010.141	0.0005804558	0.99857	0.999634	1.00036	1.00143	0.05141127	2965.374	2249.525	2268.162	2425.962	2508.426	2295.459	2391.935	2351.649	2304.266	2386.497
8060	-332.6733	-192.2394	-140.4339	288290.7	0.05380818	3074.343	0.0004861726	0.997634	0.999394	1.0006	1.00237	0.05075132	2963.719	2232.354	2283.174	2437.264	2506.805	2173.885	2398.394	2306.273	2347.232	2392.397
8070	-331.3941	-192.2394	-139.1547	15096.27	0.05100871	3013.736	0.0004404976	0.989674	0.997339	1.00262	1.01036	0.05213022	2978.796	2244.208	2292.248	2451.666	2524.258	2169.319	2397.633	2284.754	2335.761	2396.149
8080	-330.5643	-192.2394	-138.3249	520061.3	0.05351676	3054.895	0.0007128	0.998238	0.999549	1.00045	1.00176	0.05737379	2978.761	2261.245	2321.274	2456.285	2508.375	2181.216	2396.178	2329.033	2328.139	2414.848
8090	-330.0815	-192.2394	-137.842	994351.7	0.0573258	3073.809	0.0005414751	0.998726	0.999674	1.00033	1.00127	0.05781522	2950.003	2258.154	2306.673	2435.048	2542.965	2165.675	2403.622	2366.481	2295.412	2375.283
8100	-324.6996	-192.2394	-132.4601	719665.2	0.06057629	3087.74	0.0003695699	0.998502	0.999617	1.00038	1.0015	0.0617031	2959.277	2235.222	2341.585	2434.815	2521.316	2152.217	2402.533	2263.766	2280.39	2411.923
8110	-329.7803	-192.2394	-137.5409	717742.7	0.06315104	2995.25	0.0003695699	0.9985	0.999616	1.00038	1.0015	0.06358721	2975.749	2218.537	2321.153	2433.363	2506.715	2298.936	2401.114	2318.814	2327.374	2385.285
8120	-331.775	-192.2394	-139.5356	171694.5	0.05850957	2993.066	0.0004935834	0.996934	0.999215	1.00078	1.00307	0.06297494	2972.352	2244.692	2265.296	2448.752	2526.65	2226.731	2390.122	2295.719	2322.854	2386.114
8130	-332.7601	-192.2391	-140.5211	630623.5	0.06690598	3041.761	0.0002598177	0.9984	0.999591	1.00041	1.0016	0.06624069	2965.693	2225.433	2284.987	2449.183	2525.392	2315.006	2390.203	2303.398	2326.459	2390.709
8140	-332.1171	-192.2394	-139.8776	275732.2	0.06412803	3062.178	0.0003747556	0.99758	0.999381	1.00062	1.00242	0.06139182	2958.733	2222.413	2272.46	2431.721	2539.372	2136.031	2406.79	2342.353	2289.008	2420.097
8150	-334.577	-192.2394	-142.3375	582502.1	0.0546306	3077.99	0.0003106997	0.998335	0.999574	1.00042	1.00167	0.05667661	2957.607	2267.344	2333.006	2460.583	2500.418	2156.922	2407.438	2337.261	2347.69	2393.628
8160	-332.1428	-192.2394	-139.9034	307618.6	0.05762312	3078.454	0.0003102588	0.997709	0.999414	1.00058	1.00229	0.06382491	2960.896	2272.07	2345.658	2463.405	2548.752	2205.523	2403.868	2344.977	2311.027	2380.755
8170	-324.1871	-192.2449	-131.9421	461641.8	0.06264651	3072.56	0.0005128436	0.99813	0.999522	1.00048	1.00187	0.05773823	2961.377	2254.784	2294.405	2442.438	2512.238	2191.319	2394.063	2287.081	2283.279	2381.89
8180	-333.2721	-192.2394	-141.0327	704304.4	0.06347466	3051.885	0.0001544143	0.998486	0.999613	1.00039	1.00152	0.06316749	2969.204	2214.937	2294.737	2443.671	2500.112	2310.608	2402.664	2335.934	2314.264	2418.805
8190	-330.6132	-192.2394	-138.3738	420765.7	0.07001161	3096.567	0.0004545293	0.998041	0.999499	1.0005	1.00196	0.06705603	2956.322	2267.081	2289.962	2447.591	2521.248	2191.13	2407.487	2321.379	2338.395	2404.892
8200	-320.3922	-192.2394	-128.1527	637434.8	0.07007266	2998.106	0.0002489779	0.998408	0.999593	1.00041	1.00159	0.06712707	2953.786	2219.506	2341.485	2426.937	2521.078	2311.983	2390.213	2270.113	2325.678	2417.171
8210	-326.3962	-192.2394	-134.1568	766614.8	0.07184049	3053.787	0.0004154895	0.998549	0.999629	1.00037	1.00145	0.07091797	2953.244	2249.326	2339.396	2466.692	2505.144	2317.487	2405.837	2301.094	2286.542	2403.52
8220	-329.2043	-192.2394	-136.9648	951398.2	0.07189881	3093.368	0.0001815655	0.998697	0.999667	1.00033	1.0013	0.07041294	2959.621	2225.171	2324.106	2437.665	2518.964	2144.175	2391.381	2345.646	2325.971	2415.049
8230	-331.2129	-192.2394	-138.9734	821182.1	0.06706682	3033.497	0.000382764	0.998598	0.999641	1.00036	1.0014	0.06713151	2964.44	2210.179	2332.986	2444.991	2545.855	2187.795	2407.643	2334.622	2334.777	2418.351
8240	-328.999	-192.2394	-136.7595	253871.9	0.07224515	3072.984	0.0008549448	0.997478	0.999355	1.00064	1.00252	0.07277844	2979.619	2212.772	2275.131	2444.261	2513.065	2168.115	2398.711	2311.328	2271.132	2408.955
8250	-323.8188	-192.2391	-131.5797	611211.6	0.07909943	3056.654	0.000300271	0.998375	0.999584	1.00041	1.00163	0.07738627	2978.736	2268.866	2284.454	2426.189	2511.976	2146.272	2404.301	2270.717	2259.908	2398.123
8260	-320.9185	-192.2391	-128.6794	861551.1	0.07606656	3036.015	0.0005790807	0.998631	0.99965	1.00035	1.00137	0.07374406	2963.587	2255.004	2282.211	2473.639	2512.787	2211.543	2395.561	2304.222	2291.251	2423.115
8270	-331.0082	-192.2394	-138.7688	35873.45	0.0802668	3064.258	0.0002862689	0.993297	0.998278	1.00171	1.00672	0.0821509	2979.183	2232.206	2340.231	2427.79	2526.579	2141.438	2398.751	2265.409	2283.203	2394.9
8280	-327.0827	-192.2394	-134.8432	196706.1	0.08000843	3092.228	0.0001581634	0.997135	0.999267	1.00073	1.00287	0.08346369	2950.752	2252.538	2320.529	2443.243	2535.261	2173.829	2395.907	2340.891	2319.255	2403.152
8290	-325.6172	-192.2394	-133.3778	499796.7	0.08174759	3015.859	0.0003577777	0.998203	0.99954	1.00046	1.0018	0.0837009	2965.744	2273.316	2323.985	2425.793	2522.871	2313.527	2401.016	2347.866	2256.315	2423.959
8300	-330.7703	-192.2394	-138.5309	33941.7	0.07832188	3088.913	0.0002356522	0.993109	0.998229	1.00175	1.00691	0.07764881	2966.843	2230.047	2270.577	2446.145	2528.354	2133.802	2394.914	2332.336	2315.022	2407.859
8310	-331.3909	-192.2394	-139.1514	766093.9	0.08086403	3028.732	0.0001725147	0.998548	0.999629	1.00037	1.00145	0.08193606	2959.3	2227.045	2289.093	2445.755	2537.398	2144.157	2401.863	2318.185	2300.757	2422.679
8320	-328.935	-192.2394	-136.6956	458790.3	0.07854178	3063.314	0.0003230591	0.998124	0.99952	1.00048	1.00188	0.0848031	2962.676	2220.757	2294.956	2455.783	2500.404	2291.818	2397.213	2324.409	2342.904	2392.637
8330	-326.7969	-192.2394	-134.5575	187076.9	0.07367134	3030.273	0.0003401034	0.997063	0.999248	1.00075	1.00294	0.07499255	2962.027	2266.81	2318.281	2440.564	2528.424	2157.329	2402.958	2337.166	2331.42	2397.719
8340	-337.6249	-192.2394	-145.3855	826401.2	0.06885904	3066.432	0.000265754	0.998602	0.999643	1.00036	1.0014	0.07187257	2961.701	2248.352	2300.128	2452.812	2509.154	2202.024	2390.02	2322.951	2319.323	2395.248
8350	-335.1401	-192.2394	-142.9007	943092.9	0.06821957	3036.459	0.0002535528	0.998691	0.999665	1.00033	1.00131	0.07190656	2975.831	2217.228	2314.568	2462.984	2537.294	2282.036	2398.934	2356.767	2310.376	2385.426
8360	-334.0187	-192.2394	-141.7792	398482.8	0.06362299	3009.613	0.0002535528	0.997987	0.999485	1.00051	1.00201	0.0653755	2967.666	2242.293	2274.359	2456.086	2532.303	2261.462	2391.751	2258.152	2283.882	2411.546
8370	-326.544	-192.2394	-134.3046	705069.2	0.06360514	3098.29	0.0004510616	0.998487	0.999613	1.00039	1.00151	0.06411569	2964.449	2257.247	2339.841	2426.029	2515.076	2128.477	2401.522	2328.822	2296.124	2383.213
8380	-336.9725	-192.2489	-144.7236	954791.6	0.06771706	3049.867	0.0004137122	0.998699	0.999667	1.00033	1.0013	0.06923256	2965.972	2254.387	2295.979	2425.374	2547.107	2305.252	2406.451	2322.695	2311.823	2390.575
8390	-326.1858	-192.2223	-133.9636	382118	0.06828094	2983.146	0.0005962824	0.997944	0.999474	1.00052	1.00206	0.06756842	2962.459	2260.606	2334.309	2432.78	2506.326	2211.834	2395.405	2319.05	2264.657	2403.576
8400	-331.0455	-192.2394	-138.806	418033.9	0.07136478	2998.267	0.0003751223	0.998035	0.999497	1.0005	1.00197	0.07322519	2976.357	2228.957	2320.82	2473.952	2505.76	2303.265	2393.275	2294.159	2302.519	2397.614
8410	-327.0636	-192.2394	-134.8242	707392.5	0.07531737	3040.862	0.0002324718	0.998489	0.999614	1.00039	1.00151	0.07482348	2978.203	2249.936	2292.372	2472.413	2500.517	2178.102	2406.207	2286.416	2339.058	2413.684
8420	-328.7579	-192.2403	-136.5176	426740.7	0.07144205	3084.243	0.0003593008	0.998055	0.999502	1.0005	1.00195	0.07483294	2952.322	2227.767	2284.193	2445.857	2503.72	2180.288	2394.997	2367.85	2269.209	2403.977
8430	-334.9559	-192.2394	-142.7165	970858.5	0.07163402	3093.077	0.0002793134	0.99871	0.99967	1.00033	1.00129	0.07233565	2953.576	2235.9	2349.539	2446.683	2520.754	2134.983	2400.166	2258.236	2277.151	2410.527
8440	-332.1566	-192.2394	-139.9171	553654.1	0.07207176	3074.593	0.0002366167	0.998292	0.999563	1.00044	1.00171	0.07124362	2976.849	2244.092	2337.524	2447.1	2515.224	2319.061	2397.33	2345.194	2277.68	2422.072
8450	-337.8497	-192.2394	-145.6103	99133.81	0.07010375	3015.631	0.0002471595	0.995966	0.998966	1.00103	1.00404	0.07171018	2951.652	2242.561	2296.849	2455.858	2505.147	2143.566	2397.367	2343.64	2345.83	2402.644
8460	-330.6266	-192.2394	-138.3871	290828.4	0.06546697	3045.365	0.0002491759	0.997644	0.999397	1.0006	1.00236	0.06468284	2950.425	2254.319	2259.185	2451.556	2500.469	2160.656	2406.045	2333.153	2257.135	2375.447
8470	-324.7716	-192.2394	-132.5321	311073.2	0.07012885	3027.104	0.0003173577	0.997722	0.999417	1.00058	1.00228	0.06948985	2953.473	2249.809	2335.251	2431.258	2533.582	2207.845	2393.053	2361.747	2319.201	2414.525
8480	-331.2549	-192.2394	-139.0154	429250.4	0.06871631	3046.718	0.0003855661	0.998061	0.999504	1.00049	1.00194	0.06642062	2958.653	2252.556	2299.201	2434.72	2548.257	2167.808	2392.451	2300.119	2279.299	2414.807
8490	-321.1557	-192.2394	-128.9163	163592.9	0.06119293	2981.248	0.0004669776	0.996859	0.999196	1.0008	1.00314	0.05978745	2963.015	2224.18	2317.008	2460.633	2526.523	2321.681	2406.069	2342.098	2340.67	2403.753
8500	-322.2013	-192.2394	-129.9619	495172.7	0.06321864	3069.675	0.0003801534	0.998194	0.999538	1.00046	1.00181	0.06144323	2979.774	2210.651	2283.515	2435.437	2530.404	2179.403	2392.895	2362.798	2259.697	2385.959
8510	-329.6832	-192.2394	-137.4437	205446.3	0.06350707	3031.078	0.000298009	0.997197	0.999282	1.00071	1.00281	0.06527456	2955.582	2265.555	2313.474	2434.659	2504.034	2196.144	2396.137	2361.543	2301.334	2377.95
8520	-330.5037	-192.2394	-138.2643	296945.4	0.06997456	3038.747	0.0003420246	0.997668	0.999403	1.00059	1.00233	0.07269209	2960.759	2262.381	2252.585	2428.943	2525.977	2191.324	2391.966	2306.878	2298.532	2420.091
8530	-330.0018	-192.244	-137.7578	4044.594	0.0751905	3058.176	0.0002967614	0.980084	0.994825	1.00503	1.02006	0.07093049	2956.625	2249.763	2260.575	2468.952	2539.715	2316.221	2402.355	2316.694	2289.78	2393.182
8540	-323.2001	-192.2394	-130.9606	567128.6	0.07465492	3022.207	0.0002257938	0.998313	0.999568	1.00043	1.00169	0.07405652	2971.348	2218.334	2344.53	2451.948	2507.12	2132.605	2398.584	2285.352	2315.31	2402.574
8550	-325.873	-192.2394	-133.6336	962280	0.06242635	3010.677	0.0005263011	0.998705	0.999669	1.00033	1.0013	0.06347774	2975.274	2256.766	2330.97	2434.945	2506.619	2165.895	2394.706	2364.869	2299.842	2416.183
8560	-333.4014	-193.3276	-140.0738	92035.75	0.055929	3086.006	0.0004888874	0.995813	0.998927	1.00107	1.00419	0.05627473	2972.275	2273.352	2340.546	2431.663	2538.014	2144.858	2394.707	2270.975	2269.701	2376.854
8570	-321.9746	-192.2394	-129.7352	343831.6	0.05958672	3034.539	0.0004457056	0.997833	0.999445	1.00055	1.00217	0.05800518	2963.964	2270.09	2293.966	2431.112	2544.96	2215.917	2393.135	2332.205	2341.545	2401.375
8580	-327.5853	-192.2394	-135.3459	506576.3	0.05890538	3027.366	0.0003620986	0.998215	0.999543	1.00046	1.00179	0.05889735	2966.43	2243.145	2348.119	2442.925	2519.525	2194.201	2394.015	2352.589	2338.452	2390.199
8590	-329.1582	-192.2394	-136.9188	250813.7	0.05526471	2983.69	0.0002384898	0.997463	0.999351	1.00065	1.00254	0.0588185	2968.434	2221.232	2284.671	2427.24	2518.046	2180.726	2402.603	2273.313	2293.397	2408.198
8600	-330.9692	-192.2393	-138.7299	600128.1	0.05315697	2994.464	0.0001940032	0.99836	0.99958	1.00042	1.00164	0.05155795	2950.771	2239.111	2313.019	2469.481	2542.853	2321.966	2403.424	2346.809	2253.473	2412.587
8610	-326.6388	-192.2396	-134.3992	894394.7	0.05503086	3095.291	0.0003729187	0.998656	0.999656	1.00034	1.00134	0.05939736	2963.759	2256.057	2308.537	2428.99	2543.718	2307.468	2401.347	2332.952	2327.866	2383.528
8620	-333.3348	-192.2394	-141.0954	201228.6	0.06158315	2980.502	0.0002177665	0.997168	0.999275	1.00072	1.00284	0.05559514	2965.812	2236.334	2296.406	2429.033	2539.234	2178.222	2390.678	2285.27	2328.416	2378.725
8630	-336.8878	-192.2394	-144.6484	505787.9	0.05552731	3055.439	0.0003460142	0.998213	0.999543	1.00046	1.00179	0.05585172	2973.637	2229.537	2337.519	2453.196	2516.331	2323.192	2391.529	2314.718	2312.075	2399.308
8640	-324.6006	-192.2394	-132.3612	434301.3	0.0537356	2998.575	0.0006696914	0.998072	0.999507	1.00049	1.00193	0.05467961	2962.479	2210.219	2343.086	2442.706	2547.674	2309.171	2391.903	2274.784	2308.375	2400.915
8650	-321.8061	-192.2394	-129.5667	270020.6	0.06042793	2987.632	0.00059216	0.997555	0.999374	1.00062	1.00245	0.05706517	2965.822	2220.343	2349.771	2429.783	2505.454	2273.516	2400.484	2321.843	2342.474	2389.453
8660	-326.5726	-192.2394	-134.3332	931628.9	0.0558147	3018.325	0.0004230553	0.998683	0.999663	1.00034	1.00132	0.05782194	2974.475	2247.912	2343.938	2471.171	2546.694	2304.886	2402.244	2366.86	2307.231	2391.742
8670	-327.8567	-192.2442	-135.6125	239149.5	0.05518103	3071.521	0.0006995263	0.997402	0.999335	1.00066	1.0026	0.05478249	2977.132	2267.31	2318.346	2468.565	2520.034	2173.168	2401.516	2359.248	2301.982	2414.257
8680	-329.272	-192.2394	-137.0325	211434	0.04798047	3048.774	0.0005324863	0.997237	0.999293	1.0007	1.00277	0.04688713	2979.024	2212.783	2346.902	2463.376	2505.532	2286.405	2402.111	2322.692	2255.781	2416.911
8690	-332.4255	-192.2935	-140.132	57265.65	0.04894744	3012.494	0.0004241685	0.994693	0.998638	1.00135	1.00532	0.05119424	2962.998	2259.548	2263.157	2460.378	2502.202	2174.984	2391.767	2337.713	2302.342	2399.349
8700	-331.9946	-192.2394	-139.7552	586950.2	0.05078172	3027.27	0.0007082121	0.998341	0.999576	1.00042	1.00166	0.05219361	2951.18	2254.241	2296.861	2434.263	2507.502	2206.305	2409.197	2354.371	2326.066	2398.071
