Iteration	Posterior	Likelihood	Prior	alpha_morpho	extinction_rate	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]
1020	-330.1027	-192.2394	-137.8633	118719.8	0.175706	3060.557	0.0001629236	0.996313	0.999055	1.00094	1.00369	0.1794533	2963.611	2232.039	2304.993	2426.288	2509.688	2254.961	2405.375	2344.906	2294.341	2416.632
1030	-335.5749	-192.2394	-143.3355	795092.9	0.1803162	3009.955	0.0002041115	0.998575	0.999636	1.00036	1.00143	0.173911	2965.671	2269.251	2252.173	2434.255	2539.643	2133.438	2404.635	2305.66	2300.549	2378.596
1040	-323.4973	-192.26	-131.2374	274482.4	0.1853732	3038.364	0.0003351941	0.997575	0.999379	1.00062	1.00243	0.1822964	2961.891	2225.013	2341.264	2473.991	2519.84	2159.063	2392.421	2349.387	2263.313	2395.254
1050	-325.0048	-192.2394	-132.7653	773001.4	0.1802414	2991.781	0.0002517798	0.998555	0.99963	1.00037	1.00145	0.1770975	2966.417	2231.172	2255.678	2438.488	2522.096	2308.516	2395.157	2310.084	2334.596	2382.946
1060	-336.5477	-192.2394	-144.3083	370477.4	0.1776923	3030.318	7.717377e-05	0.997912	0.999466	1.00053	1.00209	0.1770975	2950.119	2215.501	2346.112	2436.874	2514.888	2129.228	2394.307	2368.939	2341.247	2397.728
1070	-328.6476	-192.3338	-136.3137	256339	0.1851919	2981.896	0.0001270088	0.997491	0.999358	1.00064	1.00251	0.1800746	2962.429	2274.167	2276.993	2460.49	2508.123	2151.23	2394.669	2360.456	2349.698	2413.571
1080	-325.9226	-192.2394	-133.6832	990217.4	0.1835258	2996.049	0.0002288165	0.998723	0.999673	1.00033	1.00128	0.1814942	2969.462	2229.872	2294.281	2467.067	2547.589	2314.167	2408.701	2336.286	2288.666	2402.847
1090	-322.6125	-192.2395	-130.373	966.8536	0.1931106	3001.093	0.0002387953	0.959422	0.989265	1.01014	1.04117	0.1891979	2951.563	2260.628	2345.59	2474.03	2511.435	2205.31	2407.24	2324.183	2293.368	2400.039
1100	-328.6188	-192.2394	-136.3794	287206.7	0.190285	2980.159	0.0001975523	0.997629	0.999393	1.0006	1.00237	0.1937946	2974.667	2259.828	2251.528	2448.948	2508.408	2164.306	2399.621	2290.31	2324.105	2403.058
1110	-343.37	-192.2394	-151.1306	236581.7	0.1956536	3010.052	8.400818e-05	0.997388	0.999331	1.00067	1.00261	0.1961451	2978.749	2248.488	2291.513	2437.043	2532.903	2152.339	2405.63	2298.458	2291.058	2421.511
1120	-329.7684	-192.2394	-137.529	722624.2	0.1942453	2994.424	0.0001208935	0.998505	0.999618	1.00038	1.0015	0.1954555	2973.883	2261.997	2334.458	2446.517	2508.796	2139.495	2402.962	2346.366	2339.15	2413.377
1130	-335.3473	-192.2394	-143.1078	915614	0.2076225	3032.421	0.0001426989	0.998672	0.99966	1.00034	1.00133	0.2058022	2959.802	2213.753	2326.091	2452.025	2516.891	2146.294	2397.385	2340.821	2343.165	2412.609
1140	-329.9152	-192.2394	-137.6757	727793.9	0.2079041	3042.132	0.0001599777	0.99851	0.999619	1.00038	1.00149	0.2058458	2965.454	2234.422	2310.126	2459.591	2539.751	2145.796	2398.263	2288.466	2291.071	2420.017
1150	-336.352	-192.2394	-144.1126	425433.1	0.2193052	3061.477	0.000104745	0.998052	0.999502	1.0005	1.00195	0.2181863	2961.517	2246.792	2286.235	2463.106	2545.944	2150.075	2408.579	2351.265	2291.406	2422.488
1160	-334.8334	-192.2394	-142.5939	331570.1	0.2241133	3040.839	0.0001726059	0.997793	0.999435	1.00056	1.00221	0.2252426	2971.462	2240.432	2343.296	2463.87	2534.488	2199.854	2391.337	2322.71	2343.507	2400.828
1170	-329.7653	-192.2394	-137.5258	821566.6	0.218242	3044.338	0.0003173553	0.998598	0.999641	1.00036	1.0014	0.2212688	2953.092	2274.944	2321.34	2425.644	2537.777	2220.918	2401.662	2334.457	2326.994	2401.138
1180	-329.1004	-192.2387	-136.8617	993823.1	0.2303814	3092.325	0.0003173553	0.998725	0.999674	1.00033	1.00128	0.2299754	2974.402	2223.403	2317.185	2466.868	2511.642	2270	2393.871	2279.899	2260.406	2412.55
1190	-333.0621	-192.2402	-140.8219	555635.8	0.2221831	3053.322	0.0001980638	0.998295	0.999564	1.00044	1.00171	0.2287054	2958.891	2211.815	2343.197	2465.846	2530.188	2322.174	2393.538	2328.12	2298.907	2418.388
1200	-327.5367	-192.2391	-135.2976	724104.4	0.2244131	3022.362	0.0001128857	0.998507	0.999618	1.00038	1.00149	0.2269129	2951.809	2270.964	2268.513	2431.363	2545.701	2224.636	2400.899	2341.469	2332.297	2383.903
1210	-329.7582	-192.2394	-137.5187	606871.2	0.2333614	3048.639	0.0002270432	0.998369	0.999583	1.00042	1.00163	0.2290603	2968.309	2273.026	2265.34	2433.559	2529.758	2179.716	2406.46	2312.021	2253.229	2419.743
1220	-332.6757	-192.2394	-140.4363	287515.7	0.2453306	3056.901	0.0001501641	0.99763	0.999394	1.0006	1.00237	0.2449451	2951.858	2214.009	2340.435	2473.866	2514.201	2139.314	2397.155	2304.626	2304.401	2409.885
1230	-336.2673	-192.2394	-144.0279	845660.2	0.2383719	3001.441	9.178902e-05	0.998618	0.999647	1.00035	1.00138	0.2383191	2953.543	2231.129	2290.678	2428.722	2538.471	2148.309	2399.416	2261.132	2348.609	2386.965
1240	-325.5025	-192.2418	-133.2607	573868.1	0.2305191	3089.171	0.0001556959	0.998323	0.999571	1.00043	1.00168	0.2344024	2971.397	2213.579	2306.56	2433.512	2520.108	2301.918	2400.848	2293.857	2277.326	2391.343
1250	-327.9326	-192.2394	-135.6931	708594.1	0.2290699	3020.981	0.0001082177	0.99849	0.999614	1.00039	1.00151	0.2316805	2961.542	2237.589	2329.184	2453.338	2517.738	2323.191	2393.63	2350.248	2327.854	2390.961
1260	-331.7072	-192.2394	-139.4678	93654.23	0.2338955	3052.511	0.0002862678	0.99585	0.998936	1.00106	1.00416	0.2425112	2957.911	2210.467	2344.791	2425.018	2503.512	2296.565	2404.955	2298.407	2296.554	2397.369
1270	-328.9993	-192.2394	-136.7599	831337.7	0.24395	3070.311	0.0002460403	0.998606	0.999644	1.00036	1.00139	0.2392544	2958.565	2221.501	2322.347	2455.253	2505.756	2307.728	2397.509	2261.738	2263.287	2413.338
1280	-331.923	-192.2394	-139.6836	499292	0.2459297	3013.594	0.0001287477	0.998202	0.99954	1.00046	1.0018	0.2416901	2958.944	2272.805	2319.25	2442.253	2502.468	2125.146	2402.497	2267.751	2321.514	2418.539
1290	-335.4363	-192.2394	-143.1968	578108.4	0.2571024	3003.665	0.0001059854	0.998329	0.999573	1.00043	1.00167	0.2541545	2955.49	2226.931	2250.073	2451.077	2537.272	2256.245	2396.369	2340.241	2283.795	2401.69
1300	-337.0815	-192.2394	-144.8421	842955.2	0.2307311	3069.126	0.000165407	0.998616	0.999646	1.00035	1.00138	0.2368306	2956.941	2260.083	2276.416	2439.615	2503.712	2142.888	2396.134	2264.771	2325.427	2382.337
1310	-331.1141	-192.2394	-138.8746	470018.3	0.2290703	3055.04	0.0001678341	0.998147	0.999526	1.00047	1.00185	0.2333627	2954.539	2236.854	2284.008	2466.483	2517.119	2206.501	2407.031	2325.496	2329.177	2378.879
1320	-337.7293	-192.2394	-145.4899	395661.1	0.2483391	3082.871	5.129611e-05	0.99798	0.999483	1.00052	1.00202	0.2509258	2951.818	2272.727	2293.796	2428.125	2534.087	2148.963	2407.063	2280.581	2275.933	2392.162
1330	-337.0054	-192.2394	-144.766	29202.9	0.2483391	3047.22	0.0001165738	0.992572	0.99809	1.00189	1.00745	0.2487083	2975.591	2274.859	2267.226	2473.834	2507.896	2198.759	2400.633	2309.679	2318.65	2407.652
1340	-332.4465	-192.2394	-140.2071	287978.3	0.2379452	3072.538	0.0001504095	0.997632	0.999394	1.0006	1.00237	0.2422191	2965.605	2252.277	2343.066	2429.567	2547.589	2203.498	2406.57	2341.127	2264.76	2412.943
1350	-340.958	-192.2398	-148.7182	268109.5	0.2432179	3023.056	0.0001318608	0.997546	0.999372	1.00063	1.00246	0.2439502	2973.556	2256.984	2265.718	2433.415	2518.114	2128.269	2400.743	2263.355	2274.778	2417.356
1360	-326.974	-192.2654	-134.7086	811443.4	0.2462246	3020.273	0.0002190403	0.998589	0.999639	1.00036	1.00141	0.2443887	2952.303	2225.036	2267.968	2465.759	2519.552	2190.343	2407.793	2275.567	2288.623	2414.489
1370	-328.9358	-192.2394	-136.6964	581191.3	0.2455773	3073.062	0.0002694967	0.998333	0.999574	1.00043	1.00167	0.2450781	2955.862	2258.983	2290.038	2448.574	2533.557	2193.603	2403.754	2348.115	2311.442	2377.512
1380	-331.6017	-192.2401	-139.3616	996209.1	0.2438292	3022.393	0.0001715318	0.998727	0.999674	1.00032	1.00127	0.2443727	2975.368	2216	2273.399	2466.222	2513.703	2310.777	2396.641	2303.364	2271.134	2395.182
1390	-325.6434	-192.234	-133.4094	367596.8	0.2418627	3024.578	0.0001516688	0.997904	0.999464	1.00053	1.0021	0.2412796	2954.255	2271.006	2267.303	2437.076	2514.339	2154.008	2398.013	2329.404	2264.528	2402.248
1400	-327.0463	-192.2394	-134.8068	192829.4	0.2309489	3063.013	0.0002572837	0.997107	0.999259	1.00074	1.0029	0.2292915	2972.439	2269.005	2278.279	2429.073	2502.697	2233.908	2392.921	2353.313	2324.985	2421.545
1410	-330.9955	-192.2394	-138.756	133526.8	0.2335221	3058.17	8.37977e-05	0.996524	0.999109	1.00089	1.00348	0.2302779	2958.264	2236.965	2341.651	2466.542	2508.52	2315.049	2394.465	2344.03	2343.69	2404.537
1420	-338.7582	-192.2394	-146.5188	667792.1	0.2217747	3091.787	9.890059e-05	0.998445	0.999602	1.0004	1.00156	0.2229751	2960.294	2229.826	2336.538	2425.424	2535.176	2309.944	2399.022	2364.584	2338.372	2397.793
1430	-332.0776	-192.2394	-139.8382	166991.1	0.2208078	2985.923	0.0001777018	0.996891	0.999204	1.00079	1.00311	0.2229751	2956.162	2224.886	2271.196	2474.76	2512.64	2156.611	2401.826	2321.77	2321.078	2381.092
1440	-329.091	-192.2394	-136.8515	363489.2	0.2260046	3012.664	0.0002417766	0.997892	0.999461	1.00054	1.00211	0.2223999	2972.899	2259.942	2311.629	2469.368	2510.913	2184.149	2401.979	2308.197	2283.159	2409.593
1450	-326.5742	-192.2394	-134.3348	275770.4	0.2119765	3065.984	0.0001898772	0.997581	0.999381	1.00062	1.00242	0.2129241	2959.198	2219.078	2267.193	2468.665	2534.452	2185.82	2400.199	2283.073	2268.333	2384.205
1460	-328.0167	-192.2394	-135.7773	943038.6	0.2178198	3046.073	0.0001674477	0.998691	0.999665	1.00033	1.00131	0.2130737	2957.496	2241.172	2343.678	2437.879	2509.758	2178.347	2397.286	2360.719	2297.638	2407.282
1470	-329.1407	-192.2403	-136.9003	154038	0.2140887	3014.995	0.0003760631	0.996763	0.999171	1.00083	1.00324	0.2194653	2978.948	2225.537	2272.836	2454.329	2534.651	2287.079	2408.881	2345.425	2327.804	2424.478
1480	-334.61	-192.2394	-142.3706	292879.8	0.2338517	3052.919	0.0001506628	0.997652	0.999399	1.0006	1.00235	0.2295146	2956.763	2216.189	2335.828	2470.903	2529.86	2239.965	2395.211	2332.346	2264.357	2409.158
1490	-333.2843	-192.2394	-141.0449	942575.9	0.2299402	3084.304	0.000376696	0.998691	0.999665	1.00033	1.00131	0.2274958	2950.26	2218.905	2341.149	2470.312	2505.625	2297.218	2390.637	2326.692	2251.346	2398.309
1500	-337.976	-192.2394	-145.7365	438676.7	0.2332491	3057.771	0.0001688946	0.998081	0.999509	1.00049	1.00192	0.2332893	2967.273	2251.976	2347.813	2448.188	2535.878	2211.709	2401.812	2320.544	2266.62	2422.633
1510	-335.3387	-192.2394	-143.0992	730326	0.2311248	3029.606	7.402328e-05	0.998513	0.99962	1.00038	1.00149	0.2314581	2952.423	2238.518	2295.698	2436.338	2512.24	2160.754	2400.543	2272.247	2334.215	2417.153
1520	-331.613	-192.2394	-139.3735	930088.9	0.2309288	3047.265	0.0001166439	0.998682	0.999663	1.00034	1.00132	0.2285388	2950.915	2246.855	2266.804	2474.755	2508.156	2195.905	2397.463	2315.678	2266.605	2405.426
1530	-331.4095	-192.2394	-139.17	821582.9	0.2309288	3019.776	7.962003e-05	0.998598	0.999641	1.00036	1.0014	0.2355181	2972.13	2269.996	2332.446	2456.371	2522.133	2166.196	2405.046	2262.16	2274.657	2387.229
1540	-343.6586	-192.2394	-151.4192	138931.6	0.2321462	3040.709	7.114724e-05	0.996592	0.999127	1.00087	1.00341	0.2335975	2959.882	2233.786	2267.451	2464.477	2532.591	2143.682	2403.977	2252.202	2258.386	2409.501
1550	-326.9298	-192.2394	-134.6904	466833.6	0.2345294	3012.811	0.0001735391	0.99814	0.999524	1.00047	1.00186	0.2310649	2950.682	2240.454	2323.022	2470.973	2541.495	2168.08	2394.539	2322.357	2299.6	2385.988
1560	-336.9195	-192.2394	-144.6801	180003.3	0.2274377	3088.712	0.0001705917	0.997006	0.999233	1.00076	1.003	0.2227663	2957.92	2244.938	2276.943	2456.914	2523.496	2192.96	2399.113	2343.48	2330.024	2412.197
1570	-329.7722	-192.2394	-137.5328	838084.3	0.2112143	3094.039	0.000216928	0.998612	0.999645	1.00035	1.00139	0.2116103	2953.894	2220.837	2333.195	2464.936	2511.808	2291.401	2393.234	2325.446	2321.183	2382.261
1580	-342.3152	-192.2394	-150.0757	571245.3	0.2039153	3077.128	0.0001740376	0.998319	0.99957	1.00043	1.00168	0.2000385	2962.534	2264.568	2299.524	2432.485	2526.598	2141.178	2401.854	2252.994	2282.74	2392.523
1590	-327.6006	-192.2394	-135.3612	462531.8	0.2082822	3033.279	0.0001706279	0.998132	0.999522	1.00048	1.00187	0.2101925	2960.61	2273.563	2299.974	2427.108	2544.809	2183.574	2406.787	2313.121	2273.263	2414.672
1600	-335.3553	-192.2394	-143.1159	442847.1	0.203504	3026.269	0.0001355537	0.998091	0.999511	1.00049	1.00191	0.2038339	2969.364	2249.154	2285.874	2428.294	2523.175	2159.749	2400.583	2277.717	2316.923	2399.079
1610	-323.4183	-192.2394	-131.1789	626537	0.198353	3007.295	0.0001635657	0.998395	0.999589	1.00041	1.00161	0.1995337	2964.863	2223.285	2349.322	2468.287	2522.145	2303.899	2404.94	2316.999	2341.858	2396.738
1620	-340.4034	-192.2394	-148.164	81114.43	0.2034368	3079.234	0.0001267398	0.99554	0.998857	1.00114	1.00447	0.2036137	2959.562	2213.145	2287.751	2430.782	2537.581	2161.731	2397.69	2250.109	2329.013	2400.75
1630	-334.358	-192.2394	-142.1185	939869.8	0.2102563	2997.541	0.0001937846	0.998689	0.999665	1.00033	1.00131	0.2045387	2965.315	2269.26	2316.625	2438.45	2523.356	2148.899	2404.749	2363.331	2349.15	2400.873
1640	-335.7608	-192.2394	-143.5214	736384.1	0.2114154	3043.886	6.096426e-05	0.998519	0.999621	1.00038	1.00148	0.2094289	2976.041	2264.791	2327.272	2453.541	2523.235	2187.553	2397.417	2351.825	2268.281	2396.858
1650	-331.7673	-192.2394	-139.5278	961475.4	0.2072661	2991.125	8.225446e-05	0.998704	0.999669	1.00033	1.0013	0.2114128	2978.764	2246.995	2311.967	2432.682	2504.395	2160.136	2400.905	2308.735	2295.388	2398.959
1660	-334.5337	-192.2394	-142.2943	756154.6	0.211657	3045.493	0.0001208079	0.998539	0.999626	1.00037	1.00146	0.2133137	2958.895	2257.446	2337.001	2474.565	2522.448	2175.519	2390.511	2271.054	2312.974	2398.288
1670	-327.4242	-192.2394	-135.1847	128612.7	0.2127336	3057.878	0.0002341045	0.996458	0.999092	1.0009	1.00355	0.2120947	2956.1	2215.842	2345.181	2457.813	2512.183	2291.626	2407.278	2336.383	2277.363	2414.198
1680	-332.0938	-192.2394	-139.8543	310479.3	0.204506	3046.262	0.0001269363	0.99772	0.999416	1.00058	1.00228	0.2067318	2974.714	2221.771	2337.731	2432.272	2508.411	2195.658	2390.753	2320.311	2296.272	2384.466
1690	-333.797	-192.2394	-141.5576	430727	0.2156246	3098.372	0.0003213331	0.998064	0.999505	1.00049	1.00194	0.2113267	2977.685	2218.286	2341.584	2458.734	2503.994	2305.808	2391.669	2356.149	2338.092	2399.415
1700	-332.7467	-192.2394	-140.5072	123326	0.2135705	3002.943	0.0001447441	0.996383	0.999073	1.00092	1.00362	0.2111794	2957.257	2248.051	2331.018	2467.571	2522.743	2142.455	2404.002	2291.293	2347.623	2420.915
1710	-336.2315	-192.2394	-143.9921	535794.4	0.2149659	3012	7.407904e-05	0.998264	0.999556	1.00044	1.00174	0.2165805	2979.739	2261.288	2263.728	2469.18	2525.758	2194.37	2400.226	2346.667	2273.544	2416.385
1720	-336.5853	-192.2394	-144.3459	238210.6	0.2107068	3088.952	0.0001676161	0.997397	0.999334	1.00066	1.00261	0.2072653	2967.044	2268.173	2303.098	2449.168	2516.172	2170.717	2393.779	2327.793	2344.742	2394.123
1730	-332.8741	-192.2394	-140.6347	6608.924	0.209563	3095.186	0.0001718172	0.984408	0.995963	1.00395	1.01568	0.2091595	2974.032	2263.808	2258.312	2444.84	2536.632	2161.077	2409.056	2353.279	2347.201	2411.882
1740	-331.2609	-192.264	-138.9969	624088.3	0.2024834	3047.413	0.0002595702	0.998391	0.999589	1.00041	1.00161	0.1997552	2974.078	2259.946	2347.462	2447.172	2511.152	2178.633	2403.352	2355.178	2308.251	2398.024
1750	-330.4581	-192.2394	-138.2186	917181.7	0.2083389	2998.676	0.0001740428	0.998673	0.999661	1.00034	1.00133	0.2099219	2954.54	2254.87	2284.081	2468.331	2518.077	2298.885	2401.724	2351.827	2317.515	2416.68
1760	-336.1959	-192.2394	-143.9564	259115.6	0.2032988	3025.856	0.0001568982	0.997504	0.999361	1.00064	1.0025	0.2047825	2959.272	2270.6	2259.734	2440.917	2502.396	2148.468	2400.177	2354.727	2265.671	2407.848
1770	-331.2135	-192.4549	-138.7587	81212	0.2074112	3097.989	0.0001757935	0.995543	0.998857	1.00114	1.00446	0.2044121	2967.208	2250.578	2313.616	2428.041	2518.036	2320.561	2401.476	2321.31	2337.953	2406.453
1780	-328.8102	-192.2395	-136.5708	856923.8	0.1942801	3047.055	0.0001931042	0.998627	0.999649	1.00035	1.00137	0.1941297	2960.232	2247.529	2265.966	2432.422	2544.834	2144.785	2393.73	2333.783	2293.835	2413.719
1790	-331.3407	-192.2394	-139.1013	744287.4	0.1939769	3041.086	0.0002149884	0.998527	0.999623	1.00038	1.00147	0.1930808	2978.838	2241.224	2270.159	2470.749	2501.892	2178.353	2390.288	2283.755	2268.935	2382.86
1800	-326.5626	-192.2394	-134.3232	481387.4	0.1950733	3094.113	0.0001901756	0.998169	0.999531	1.00047	1.00183	0.1973648	2971.955	2234.979	2303.164	2429.535	2513.736	2263.716	2392.699	2309.809	2318.215	2384.886
1810	-325.4688	-192.2394	-133.2293	657198.3	0.2018371	3067.9	0.000278623	0.998432	0.999599	1.0004	1.00157	0.2010078	2963.468	2250.806	2327.969	2473.249	2514.11	2303.162	2405.665	2367.467	2297.229	2411.061
1820	-330.4471	-192.2394	-138.2077	19217.27	0.1999304	2988.812	0.0001241674	0.990846	0.997643	1.00233	1.00918	0.2036723	2970.344	2263.331	2349.338	2437.874	2505.932	2171.436	2401.193	2334.428	2343.228	2394.532
1830	-329.4349	-192.2394	-137.1955	634720.6	0.1976927	3039.658	0.0001885057	0.998405	0.999592	1.00041	1.0016	0.1955902	2954.38	2240.901	2258.636	2473.79	2524.329	2157.509	2394.706	2360.953	2315.086	2424.787
1840	-334.6894	-192.2394	-142.4499	208062.9	0.1935156	2991.778	0.0001635769	0.997215	0.999287	1.00071	1.00279	0.1953903	2960.431	2217.454	2320.984	2438.688	2510.573	2280.892	2397.782	2304.996	2319.25	2397.402
1850	-329.2123	-192.2394	-136.9728	892398	0.188817	3029.569	0.0002593108	0.998655	0.999656	1.00034	1.00135	0.1898158	2959.974	2211.921	2329.851	2439.097	2504.353	2126.728	2393.001	2271.561	2275.55	2422.967
1860	-331.2105	-192.2394	-138.971	491101.1	0.2063366	2997.315	0.0002313447	0.998187	0.999536	1.00046	1.00181	0.2049999	2954.35	2228.018	2291.432	2461.107	2540.17	2271.305	2398.701	2323.713	2331.498	2379.608
1870	-333.6634	-192.2394	-141.4239	726676.4	0.2080465	3011.831	9.885845e-05	0.998509	0.999619	1.00038	1.00149	0.2126685	2976.137	2220.169	2276.677	2436.39	2513.675	2190.866	2390.774	2337.352	2349.248	2409.776
1880	-328.7999	-192.2394	-136.5605	889053.7	0.2066545	3028.141	0.0001019754	0.998652	0.999655	1.00034	1.00135	0.2099199	2974.083	2253.662	2316.446	2465.792	2540.799	2135.576	2399.361	2333.009	2250.749	2381.523
1890	-326.1119	-192.2394	-133.8725	628620	0.2090448	3026.734	0.0002564686	0.998397	0.99959	1.00041	1.0016	0.2067445	2961.018	2222.466	2325.757	2463.827	2507.027	2305.319	2406.329	2362.41	2275.079	2424.013
1900	-329.2101	-192.2394	-136.9707	615115.3	0.2085664	3004.661	0.000152292	0.99838	0.999586	1.00041	1.00162	0.2115298	2950.977	2270.783	2264.353	2430.003	2501.406	2155.371	2404.25	2321.824	2328.371	2390.77
1910	-326.6187	-192.2389	-134.3798	515070.7	0.2077542	3040.831	0.0002876843	0.998229	0.999547	1.00045	1.00177	0.2070803	2950.196	2240.876	2315.21	2465.18	2528.396	2196.936	2397.006	2344.569	2252.136	2405.399
1920	-329.8882	-192.2394	-137.6488	451745.9	0.2046275	3009.111	0.0002635817	0.998109	0.999516	1.00048	1.00189	0.199551	2978.834	2243.675	2311.939	2453.503	2523.617	2167.284	2399.283	2345.29	2330.959	2391.202
1930	-328.1564	-192.2394	-135.917	24689.35	0.2080363	3026.587	0.0002558519	0.991922	0.997922	1.00205	1.0081	0.2039941	2963.493	2268.024	2280.221	2451.602	2525.404	2168.702	2405.807	2281.425	2276.117	2403.745
1940	-335.4123	-192.2394	-143.1729	914904.8	0.2041325	3085.231	9.49907e-05	0.998671	0.99966	1.00034	1.00133	0.2010886	2960.149	2239.196	2303.84	2467.541	2512.134	2129.978	2402.715	2364.866	2267.889	2406.942
1950	-335.4461	-192.2394	-143.2067	37652.8	0.2031498	3034.395	0.0001065228	0.993457	0.998319	1.00167	1.00656	0.2048631	2966.486	2216.13	2310.088	2456.123	2525	2195.513	2397.109	2340.279	2317.055	2388.204
1960	-324.4772	-192.2394	-132.2378	830565.4	0.2005985	3063.435	0.0001586944	0.998606	0.999643	1.00036	1.0014	0.1985588	2961.704	2240.696	2287.87	2471.17	2517.662	2295.775	2407.529	2365.466	2268.617	2407.348
1970	-330.552	-192.2394	-138.3125	808920.5	0.199707	3071.62	0.0001818233	0.998587	0.999639	1.00036	1.00141	0.2010275	2972.494	2274.307	2312.183	2463.724	2549.001	2155.196	2399.277	2296.87	2316.048	2375.378
1980	-329.8742	-192.2394	-137.6347	466231.7	0.2048156	2998.561	0.0002529365	0.998139	0.999524	1.00047	1.00186	0.2022027	2950.311	2253.762	2282.821	2453.831	2521.501	2160.389	2391.651	2344.905	2266.667	2380.42
1990	-329.4588	-192.2394	-137.2193	8914.123	0.2028873	3005.286	0.0002099039	0.986569	0.996529	1.00341	1.01349	0.2064085	2962.888	2268.909	2347.943	2447.888	2508.679	2176.721	2393.392	2354.545	2275.237	2413.93
2000	-328.2838	-192.2394	-136.0444	485740.4	0.1935995	3075.969	0.0001627628	0.998177	0.999534	1.00047	1.00182	0.1962189	2968.198	2274.301	2339.958	2466.755	2509.343	2152.323	2402.124	2314.637	2300.011	2420.196
2010	-330.7752	-192.2394	-138.5358	827793.1	0.2010703	3096.456	0.0003399876	0.998603	0.999643	1.00036	1.0014	0.1962076	2976.849	2274.428	2280.664	2434.379	2502.673	2187.364	2391.036	2313.01	2293.656	2416.299
2020	-333.7091	-192.2394	-141.4696	716371.6	0.2194597	3052.543	0.0002710951	0.998499	0.999616	1.00038	1.0015	0.2176271	2954.412	2230.571	2324.744	2434.67	2510.716	2301.223	2404.303	2298.003	2318.427	2415.158
2030	-324.9727	-192.2394	-132.7332	689196.3	0.21184	3027.852	0.0002179363	0.998469	0.999609	1.00039	1.00153	0.2128171	2966.075	2271.209	2309.796	2454.687	2530.465	2168.796	2402.256	2325.795	2302.95	2381.212
2040	-322.8911	-192.2403	-130.6508	345396.9	0.2106054	3003.116	0.0002670358	0.997838	0.999447	1.00055	1.00216	0.2157071	2955.54	2221.71	2324.051	2452.563	2508.9	2165.449	2396.102	2314.861	2269.902	2408.199
2050	-333.606	-192.2443	-141.3617	890858.8	0.2223579	3037.298	0.0001781914	0.998654	0.999656	1.00034	1.00135	0.227784	2957.5	2267.169	2341.252	2430.529	2518.343	2217.88	2398.815	2272.483	2312.196	2421.152
2060	-338.2796	-192.2394	-146.0402	797039	0.2247785	3091.583	0.0001756185	0.998577	0.999636	1.00036	1.00142	0.2222183	2977.538	2271.171	2279.438	2443.843	2547.027	2191.007	2400.99	2344.724	2281.971	2413.31
2070	-330.3533	-192.2394	-138.1139	350020.8	0.2256339	3062.834	0.0001287976	0.997852	0.99945	1.00055	1.00215	0.2246362	2976.376	2234.189	2345.07	2451.13	2521.223	2324.118	2394.658	2355.095	2319.499	2375.071
2080	-324.9402	-192.2394	-132.7008	576985.5	0.2224793	3043.197	0.000155874	0.998327	0.999572	1.00043	1.00167	0.2276533	2965.554	2223.833	2322.487	2434.565	2527.365	2308.621	2395.038	2344.248	2309.028	2419.267
2090	-326.5587	-192.2622	-134.2965	729986.4	0.2065982	3030.747	0.0002054674	0.998513	0.99962	1.00038	1.00149	0.2063522	2951.257	2219.114	2250.601	2440.63	2512.843	2316.4	2394.274	2303.483	2300.165	2422.089
2100	-330.7622	-192.2394	-138.5228	421301.7	0.2065982	3037.614	0.000122435	0.998042	0.999499	1.0005	1.00196	0.2064792	2976.255	2273.204	2273.539	2434.147	2509.121	2200.952	2393.762	2310.313	2306.477	2421.65
2110	-327.7676	-192.2394	-135.5281	576223.5	0.2084268	2997.323	0.000155143	0.998326	0.999572	1.00043	1.00167	0.2080078	2969.546	2255.415	2323.854	2451.559	2502.986	2217.545	2402.186	2321.102	2282.247	2380.767
2120	-321.7068	-192.2394	-129.4674	297265.2	0.2117896	3019.182	0.000383877	0.99767	0.999404	1.00059	1.00233	0.2108938	2962.421	2218.97	2273.506	2444.552	2514.518	2297.227	2399.456	2322.608	2319.201	2413.605
2130	-329.2215	-192.2394	-136.982	359400.9	0.2144623	3092.927	0.0002703212	0.997881	0.999458	1.00054	1.00212	0.2123472	2956.255	2253.943	2276.516	2457.664	2524.948	2190.601	2404.051	2349.609	2324.575	2387.194
2140	-325.9465	-192.2429	-133.7036	310613.5	0.2104322	2989.51	0.0002703212	0.99772	0.999417	1.00058	1.00228	0.2111011	2955.83	2256.375	2330.679	2454.14	2522.444	2160.015	2396.808	2342.596	2271.817	2400.425
2150	-326.8806	-192.2394	-134.6411	722436.1	0.2133854	3010.025	0.0001093173	0.998505	0.999618	1.00038	1.0015	0.2130456	2976.839	2240.911	2327.913	2460.599	2522.518	2209.837	2392.619	2356.561	2317.996	2389.856
2160	-329.0466	-192.2394	-136.8072	88572.07	0.2129947	3013.154	0.0001683833	0.995732	0.998906	1.00109	1.00427	0.2117278	2962.087	2253.181	2289.014	2450.586	2507.461	2147.969	2404.153	2307.699	2300.08	2393.924
